[General]
AudioFilename: virtual

[Metadata]
Title:squartatrice
Artist:美樹さやか vs. 美樹さやか (fw. 美樹さやか)
Creator:inava
Version:53
Tags:mahou shoujo madoka magica bms of fighters

[Events]
//Background and Video events
0,0,"night.jpg",0,0
109,192,70333,1,0,0:0:0:100:syle_b4_006.ogg
182,192,70333,1,0,0:0:0:100:bd_r.ogg
256,192,70499,1,0,0:0:0:0:
182,192,70499,1,0,0:0:0:0:
36,192,70499,1,0,0:0:0:0:
109,192,70499,1,0,0:0:0:0:
475,192,70666,1,0,0:0:0:100:cym_4c.ogg
36,192,70666,1,0,0:0:0:100:bd.ogg
329,192,70666,1,0,0:0:0:100:syle_b6_000.ogg
109,192,70666,1,0,0:0:0:100:th3_08.ogg
182,192,70666,1,0,0:0:0:100:th3_06.ogg
402,192,70666,1,0,0:0:0:0:
256,192,70833,1,0,0:0:0:100:syle_b6_001.ogg
329,192,70833,1,0,0:0:0:100:th3_08.ogg
36,192,70833,1,0,0:0:0:100:th3_06.ogg
109,192,70833,1,0,0:0:0:0:
402,192,70999,1,0,0:0:0:0:
475,192,70999,1,0,0:0:0:0:
109,192,70999,1,0,0:0:0:0:
182,192,70999,1,0,0:0:0:0:
329,192,71166,1,0,0:0:0:100:syle_b6_003.ogg
402,192,71166,1,0,0:0:0:100:th3_06.ogg
36,192,71166,1,0,0:0:0:100:th3_04.ogg
109,192,71166,1,0,0:0:0:0:
475,192,71333,1,0,0:0:0:100:cym_4c.ogg
109,192,71333,1,0,0:0:0:100:bd.ogg
182,192,71333,1,0,0:0:0:100:th3_05.ogg
36,192,71333,1,0,0:0:0:100:th3_07.ogg
256,192,71333,1,0,0:0:0:100:syle_b6_004.ogg
329,192,71333,1,0,0:0:0:0:
256,192,71499,1,0,0:0:0:0:
475,192,71499,1,0,0:0:0:0:
36,192,71499,1,0,0:0:0:0:
182,192,71499,1,0,0:0:0:0:
329,192,71666,1,0,0:0:0:100:cym_4c.ogg
475,192,71666,1,0,0:0:0:100:bd_32c.ogg
36,192,71666,1,0,0:0:0:100:th3_02.ogg
256,192,71666,1,0,0:0:0:100:th3_05.ogg
109,192,71722,1,0,0:0:0:0:
402,192,71749,1,0,0:0:0:0:
109,192,71805,1,0,0:0:0:0:
402,192,71833,1,0,0:0:0:100:bd_32c.ogg
109,192,71888,1,0,0:0:0:0:
402,192,71916,1,0,0:0:0:100:bd_32c.ogg
109,192,71972,1,0,0:0:0:0:
475,192,71999,1,0,0:0:0:0:
182,192,71999,1,0,0:0:0:0:
36,192,71999,1,0,0:0:0:0:
402,192,72083,1,0,0:0:0:100:syle_a7_001.ogg
256,192,72083,1,0,0:0:0:100:syle_b7_001.ogg
182,192,72166,1,0,0:0:0:100:syle_a7_002.ogg
36,192,72166,1,0,0:0:0:100:syle_b7_002.ogg
402,192,72249,1,0,0:0:0:0:
256,192,72249,1,0,0:0:0:0:
182,192,72333,1,0,0:0:0:100:hclap.ogg
36,192,72333,1,0,0:0:0:100:grc_02.ogg
256,192,72666,1,0,0:0:0:100:syle_a7_005.ogg
109,192,72666,1,0,0:0:0:100:syle_b7_005.ogg
475,192,72749,1,0,0:0:0:0:
329,192,72749,1,0,0:0:0:0:
256,192,72833,1,0,0:0:0:100:syle_a7_007.ogg
109,192,72833,1,0,0:0:0:100:syle_b7_007.ogg
475,192,72916,1,0,0:0:0:100:syle_a7_008.ogg
329,192,72916,1,0,0:0:0:100:syle_b7_008.ogg
182,192,72999,1,0,0:0:0:0:
36,192,72999,1,0,0:0:0:0:
329,192,73083,1,0,0:0:0:100:syle_a7_010.ogg
256,192,73083,1,0,0:0:0:100:syle_b7_010.ogg
182,192,73166,1,0,0:0:0:100:syle_a7_011.ogg
36,192,73166,1,0,0:0:0:100:syle_b7_011.ogg
329,192,73249,1,0,0:0:0:0:
256,192,73249,1,0,0:0:0:0:
182,192,73333,1,0,0:0:0:100:syle_a8_000.ogg
36,192,73333,1,0,0:0:0:100:syle_b8_000.ogg
402,192,73416,1,0,0:0:0:100:syle_a8_001.ogg
256,192,73416,1,0,0:0:0:100:syle_b8_001.ogg
182,192,73499,1,0,0:0:0:0:
36,192,73499,1,0,0:0:0:0:
402,192,73583,1,0,0:0:0:100:syle_a8_003.ogg
256,192,73583,1,0,0:0:0:100:syle_b8_003.ogg
182,192,73666,1,0,0:0:0:100:hclap.ogg
36,192,73666,1,0,0:0:0:100:syle_a8_004.ogg
182,192,73999,1,0,0:0:0:0:
109,192,73999,1,0,0:0:0:0:
402,192,74083,1,0,0:0:0:100:syle_a8_006.ogg
329,192,74083,1,0,0:0:0:100:syle_b8_006.ogg
182,192,74166,1,0,0:0:0:100:syle_a8_007.ogg
109,192,74166,1,0,0:0:0:100:syle_b8_007.ogg
402,192,74249,1,0,0:0:0:0:
329,192,74249,1,0,0:0:0:0:
256,192,74333,1,0,0:0:0:100:hclap.ogg
109,192,74333,1,0,0:0:0:100:grc_07.ogg
475,192,74416,1,0,0:0:0:100:syle_a8_010.ogg
329,192,74416,1,0,0:0:0:100:syle_b8_010.ogg
256,192,74499,1,0,0:0:0:0:
109,192,74499,1,0,0:0:0:0:
475,192,74583,1,0,0:0:0:100:syle_a8_012.ogg
329,192,74583,1,0,0:0:0:100:syle_b8_012.ogg
402,192,74666,1,0,0:0:0:100:syle_a7_000.ogg
36,192,74666,1,0,0:0:0:100:syle_b7_000.ogg
256,192,74749,1,0,0:0:0:0:
182,192,74749,1,0,0:0:0:0:
402,192,74833,1,0,0:0:0:100:syle_a7_002.ogg
36,192,74833,1,0,0:0:0:100:syle_b7_002.ogg
256,192,74916,1,0,0:0:0:100:syle_a7_003.ogg
182,192,74916,1,0,0:0:0:100:syle_b7_003.ogg
402,192,74999,1,0,0:0:0:0:
36,192,74999,1,0,0:0:0:0:
402,192,75333,1,0,0:0:0:100:syle_a7_005.ogg
36,192,75333,1,0,0:0:0:100:syle_b7_005.ogg
256,192,75416,1,0,0:0:0:100:syle_a7_006.ogg
182,192,75416,1,0,0:0:0:100:syle_b7_006.ogg
402,192,75499,1,0,0:0:0:0:
36,192,75499,1,0,0:0:0:0:
256,192,75583,1,0,0:0:0:100:syle_a7_008.ogg
182,192,75583,1,0,0:0:0:100:syle_b7_008.ogg
402,192,75666,1,0,0:0:0:100:hclap.ogg
109,192,75666,1,0,0:0:0:100:syle_a7_009.ogg
329,192,75749,1,0,0:0:0:0:
182,192,75749,1,0,0:0:0:0:
402,192,75833,1,0,0:0:0:100:syle_a7_011.ogg
109,192,75833,1,0,0:0:0:100:syle_b7_011.ogg
329,192,75916,1,0,0:0:0:100:syle_a7_012.ogg
182,192,75916,1,0,0:0:0:100:syle_b7_012.ogg
475,192,75999,1,0,0:0:0:0:
109,192,75999,1,0,0:0:0:0:
329,192,76083,1,0,0:0:0:0:
256,192,76083,1,0,0:0:0:0:
475,192,76166,1,0,0:0:0:100:syle_a9_001.ogg
109,192,76166,1,0,0:0:0:100:syle_b9_001.ogg
329,192,76249,1,0,0:0:0:0:
256,192,76249,1,0,0:0:0:0:
402,192,76333,1,0,0:0:0:100:hclap.ogg
36,192,76333,1,0,0:0:0:100:grc_03.ogg
256,192,76416,1,0,0:0:0:100:syle_a9_004.ogg
182,192,76416,1,0,0:0:0:100:syle_b9_004.ogg
402,192,76499,1,0,0:0:0:0:
36,192,76499,1,0,0:0:0:0:
256,192,76583,1,0,0:0:0:100:syle_a9_006.ogg
182,192,76583,1,0,0:0:0:100:syle_b9_006.ogg
475,192,76666,1,0,0:0:0:100:syle_a9_007.ogg
109,192,76666,1,0,0:0:0:100:syle_b9_007.ogg
329,192,76749,1,0,0:0:0:0:
256,192,76749,1,0,0:0:0:0:
475,192,76833,1,0,0:0:0:100:syle_a9_009.ogg
109,192,76833,1,0,0:0:0:100:syle_b9_009.ogg
329,192,76916,1,0,0:0:0:100:syle_a9_010.ogg
256,192,76916,1,0,0:0:0:100:syle_b9_010.ogg
402,192,76999,1,0,0:0:0:0:
36,192,76999,1,0,0:0:0:0:
256,192,77083,1,0,0:0:0:100:syle_a9_012.ogg
182,192,77083,1,0,0:0:0:100:syle_b9_012.ogg
402,192,77166,1,0,0:0:0:100:syle_a9_013.ogg
36,192,77166,1,0,0:0:0:100:syle_b9_013.ogg
256,192,77249,1,0,0:0:0:0:
109,192,77249,1,0,0:0:0:0:
329,192,77333,1,0,0:0:0:100:cym.ogg
475,192,77333,1,0,0:0:0:100:bd.ogg
36,192,77333,1,0,0:0:0:100:syle_aX_000.ogg
182,192,77333,1,0,0:0:0:100:syle_bX_000.ogg
256,192,77416,1,0,0:0:0:100:syle_aX_001.ogg
109,192,77416,1,0,0:0:0:100:syle_bX_001.ogg
329,192,77499,1,0,0:0:0:0:
182,192,77499,1,0,0:0:0:0:
36,192,77499,1,0,0:0:0:0:
256,192,77583,1,0,0:0:0:100:syle_aX_003.ogg
109,192,77583,1,0,0:0:0:100:syle_bX_003.ogg
329,192,77666,1,0,0:0:0:100:syle_aX_004.ogg
182,192,77666,1,0,0:0:0:100:syle_bX_004.ogg
36,192,77666,1,0,0:0:0:100:grc_02.ogg
329,192,77999,1,0,0:0:0:0:
475,192,77999,1,0,0:0:0:0:
36,192,77999,1,0,0:0:0:0:
182,192,77999,1,0,0:0:0:0:
256,192,78083,1,0,0:0:0:100:syle_aX_006.ogg
109,192,78083,1,0,0:0:0:100:syle_bX_006.ogg
329,192,78166,1,0,0:0:0:100:syle_aX_007.ogg
182,192,78166,1,0,0:0:0:100:syle_bX_007.ogg
36,192,78166,1,0,0:0:0:0:
256,192,78249,1,0,0:0:0:0:
109,192,78249,1,0,0:0:0:0:
329,192,78333,1,0,0:0:0:100:syle_aX_009.ogg
182,192,78333,1,0,0:0:0:100:syle_bX_009.ogg
36,192,78333,1,0,0:0:0:100:grc_03.ogg
109,192,78499,1,0,0:0:0:0:
402,192,78499,1,0,0:0:0:0:
402,192,78666,1,0,0:0:0:100:cym.ogg
36,192,78666,1,0,0:0:0:100:bd.ogg
109,192,78666,1,0,0:0:0:100:syle_aX_011.ogg
256,192,78666,1,0,0:0:0:100:syle_bX_011.ogg
329,192,78749,1,0,0:0:0:0:
182,192,78749,1,0,0:0:0:0:
402,192,78833,1,0,0:0:0:100:syle_aX_013.ogg
256,192,78833,1,0,0:0:0:100:syle_bX_013.ogg
109,192,78833,1,0,0:0:0:0:
329,192,78916,1,0,0:0:0:100:syle_aX_014.ogg
182,192,78916,1,0,0:0:0:100:syle_bX_014.ogg
402,192,78999,1,0,0:0:0:0:
256,192,78999,1,0,0:0:0:0:
109,192,78999,1,0,0:0:0:0:
402,192,79333,1,0,0:0:0:100:cym.ogg
36,192,79333,1,0,0:0:0:100:bd.ogg
109,192,79333,1,0,0:0:0:100:grc_06.ogg
256,192,79333,1,0,0:0:0:100:syle_aX_016.ogg
329,192,79416,1,0,0:0:0:100:syle_aX_017.ogg
182,192,79416,1,0,0:0:0:100:syle_bX_017.ogg
402,192,79499,1,0,0:0:0:0:
256,192,79499,1,0,0:0:0:0:
109,192,79499,1,0,0:0:0:0:
329,192,79583,1,0,0:0:0:100:syle_aX_019.ogg
182,192,79583,1,0,0:0:0:100:syle_bX_019.ogg
402,192,79666,1,0,0:0:0:100:grc_07.ogg
256,192,79666,1,0,0:0:0:100:syle_aX_020.ogg
109,192,79666,1,0,0:0:0:100:syle_bX_020.ogg
329,192,79833,1,0,0:0:0:100:cym_24c.ogg
182,192,79833,1,0,0:0:0:100:bd_8c.ogg
329,192,79999,1,0,0:0:0:0:
475,192,79999,1,0,0:0:0:0:
36,192,79999,1,0,0:0:0:0:
182,192,79999,1,0,0:0:0:0:
402,192,80083,1,0,0:0:0:100:syle_aX_023.ogg
256,192,80083,1,0,0:0:0:100:syle_bX_023.ogg
329,192,80166,1,0,0:0:0:100:bd_16c.ogg
475,192,80166,1,0,0:0:0:100:syle_aX_024.ogg
36,192,80166,1,0,0:0:0:100:syle_bX_024.ogg
182,192,80166,1,0,0:0:0:0:
402,192,80249,1,0,0:0:0:0:
256,192,80249,1,0,0:0:0:0:
36,192,80249,1,0,0:0:0:0:
475,192,80333,1,0,0:0:0:100:cym_4c.ogg
329,192,80333,1,0,0:0:0:100:grc_02.ogg
182,192,80333,1,0,0:0:0:100:syle_aX_026.ogg
36,192,80416,1,0,0:0:0:100:bd_16c.ogg
329,192,80499,1,0,0:0:0:0:
475,192,80499,1,0,0:0:0:0:
36,192,80499,1,0,0:0:0:0:
182,192,80499,1,0,0:0:0:0:
402,192,80583,1,0,0:0:0:100:syle_aX_028.ogg
256,192,80583,1,0,0:0:0:100:syle_bX_028.ogg
329,192,80666,1,0,0:0:0:100:cym_4c.ogg
475,192,80666,1,0,0:0:0:100:bd_8c.ogg
36,192,80666,1,0,0:0:0:100:grc_01.ogg
182,192,80666,1,0,0:0:0:100:syle_aX_029.ogg
402,192,80749,1,0,0:0:0:0:
256,192,80749,1,0,0:0:0:0:
329,192,80833,1,0,0:0:0:100:bd_8c.ogg
475,192,80833,1,0,0:0:0:100:syle_aX_031.ogg
36,192,80833,1,0,0:0:0:100:syle_bX_031.ogg
182,192,80833,1,0,0:0:0:0:
475,192,80999,1,0,0:0:0:0:
182,192,80999,1,0,0:0:0:0:
36,192,80999,1,0,0:0:0:0:
329,192,80999,1,0,0:0:0:0:
402,192,81083,1,0,0:0:0:100:syle_aX_033.ogg
256,192,81083,1,0,0:0:0:100:syle_bX_033.ogg
329,192,81166,1,0,0:0:0:100:bd_8c.ogg
182,192,81166,1,0,0:0:0:100:syle_aX_034.ogg
256,192,81249,1,0,0:0:0:0:
109,192,81249,1,0,0:0:0:0:
329,192,81333,1,0,0:0:0:100:cym_4c.ogg
475,192,81333,1,0,0:0:0:100:bd_dr.ogg
36,192,81333,1,0,0:0:0:100:th3_14.ogg
182,192,81333,1,0,0:0:0:100:syle_aX_036.ogg
36,192,81666,128,0,81916:0:0:0:100:cym.ogg
182,192,81749,128,0,81999:0:0:0:0:
329,192,81833,128,0,82083:0:0:0:100:syle_c1_002.ogg
475,192,81916,128,0,82166:0:0:0:100:syle_c1_003.ogg
36,192,81999,128,0,82416:0:0:0:0:
182,192,82083,128,0,82333:0:0:0:100:fillin_3_002.ogg
329,192,82166,128,0,82249:0:0:0:100:fillin_3_003.ogg
475,192,82249,128,0,82333:0:0:0:100:fillin_3_004.ogg
109,192,82333,1,0,0:0:0:100:syle_c1_008.ogg
329,192,82333,128,0,82416:0:0:0:100:fillin_3_005.ogg
256,192,82416,1,0,0:0:0:100:fillin_3_007.ogg
182,192,82416,128,0,82499:0:0:0:100:syle_c1_009.ogg
36,192,82499,128,0,82583:0:0:0:0:
402,192,82499,1,0,0:0:0:0:
256,192,82583,1,0,0:0:0:100:syle_c1_011.ogg
329,192,82666,1,0,0:0:0:100:bd_r.ogg
475,192,82666,1,0,0:0:0:100:syle_c1_012.ogg
109,192,82666,1,0,0:0:0:100:fillin_3_010.ogg
109,192,82749,1,0,0:0:0:100:fillin_3_011.ogg
36,192,82833,1,0,0:0:0:100:fillin_3_012.ogg
256,192,82833,1,0,0:0:0:100:syle_c1_014.ogg
402,192,82916,1,0,0:0:0:100:fillin_3_013.ogg
475,192,82999,1,0,0:0:0:0:
109,192,82999,1,0,0:0:0:0:
182,192,82999,1,0,0:0:0:0:
329,192,82999,128,0,83333:0:0:0:0:
36,192,82999,1,0,0:0:0:0:
402,192,83166,1,0,0:0:0:100:syle_c2_001.ogg
256,192,83166,1,0,0:0:0:100:roop_b_01.ogg
109,192,83166,1,0,0:0:0:0:
182,192,83249,1,0,0:0:0:0:
402,192,83333,1,0,0:0:0:100:ride.ogg
256,192,83333,1,0,0:0:0:100:bd.ogg
475,192,83333,128,0,83416:0:0:0:100:syle_c2_003.ogg
36,192,83333,1,0,0:0:0:0:
109,192,83333,1,0,0:0:0:0:
109,192,83499,1,0,0:0:0:0:
475,192,83499,128,0,83999:0:0:0:0:
329,192,83499,1,0,0:0:0:0:
256,192,83583,1,0,0:0:0:100:syle_c2_005.ogg
36,192,83666,1,0,0:0:0:100:ride.ogg
182,192,83666,1,0,0:0:0:100:bd.ogg
402,192,83666,1,0,0:0:0:0:
329,192,83749,1,0,0:0:0:0:
182,192,83833,128,0,83916:0:0:0:100:tp1_26.ogg
36,192,83833,1,0,0:0:0:100:syle_c2_007.ogg
256,192,83833,1,0,0:0:0:0:
329,192,83999,1,0,0:0:0:0:
402,192,83999,1,0,0:0:0:0:
256,192,83999,1,0,0:0:0:0:
182,192,83999,128,0,84999:0:0:0:0:
36,192,83999,1,0,0:0:0:0:
109,192,83999,1,0,0:0:0:0:
475,192,84083,1,0,0:0:0:100:syle_c2_009.ogg
329,192,84166,1,0,0:0:0:100:syle_c2_010.ogg
109,192,84166,1,0,0:0:0:0:
475,192,84249,1,0,0:0:0:0:
256,192,84333,1,0,0:0:0:100:ride.ogg
109,192,84333,1,0,0:0:0:100:bd.ogg
402,192,84333,1,0,0:0:0:100:syle_c2_012.ogg
36,192,84333,1,0,0:0:0:0:
475,192,84499,1,0,0:0:0:0:
329,192,84499,1,0,0:0:0:0:
36,192,84499,1,0,0:0:0:0:
256,192,84583,1,0,0:0:0:100:syle_c2_014.ogg
475,192,84666,1,0,0:0:0:100:ride.ogg
329,192,84666,128,0,84999:0:0:0:100:bd.ogg
36,192,84666,1,0,0:0:0:100:syle_c2_015.ogg
109,192,84666,1,0,0:0:0:100:tp1_37.ogg
402,192,84666,1,0,0:0:0:0:
256,192,84749,1,0,0:0:0:0:
109,192,84833,1,0,0:0:0:100:syle_c2_017.ogg
402,192,84833,1,0,0:0:0:0:
109,192,84999,1,0,0:0:0:0:
402,192,84999,1,0,0:0:0:0:
256,192,84999,1,0,0:0:0:0:
36,192,84999,1,0,0:0:0:0:
475,192,84999,128,0,85333:0:0:0:0:
182,192,85083,1,0,0:0:0:100:syle_c2_019.ogg
36,192,85166,1,0,0:0:0:100:syle_c2_020.ogg
329,192,85166,1,0,0:0:0:0:
182,192,85249,1,0,0:0:0:0:
256,192,85333,1,0,0:0:0:100:ride.ogg
402,192,85333,1,0,0:0:0:100:bd.ogg
329,192,85333,128,0,85666:0:0:0:100:tp1_40.ogg
36,192,85333,1,0,0:0:0:100:syle_c2_022.ogg
109,192,85333,1,0,0:0:0:0:
475,192,85416,1,0,0:0:0:100:syle_c2_023.ogg
182,192,85499,1,0,0:0:0:0:
109,192,85499,1,0,0:0:0:0:
402,192,85583,1,0,0:0:0:100:syle_c2_025.ogg
256,192,85666,1,0,0:0:0:100:ride.ogg
109,192,85666,1,0,0:0:0:100:bd.ogg
182,192,85666,128,0,85999:0:0:0:100:syle_c3_000.ogg
36,192,85666,1,0,0:0:0:100:tp1_31.ogg
475,192,85666,1,0,0:0:0:0:
475,192,85833,1,0,0:0:0:100:syle_c3_001.ogg
109,192,85833,1,0,0:0:0:0:
329,192,85833,1,0,0:0:0:0:
256,192,85916,1,0,0:0:0:100:syle_c3_002.ogg
402,192,85999,1,0,0:0:0:0:
109,192,85999,1,0,0:0:0:0:
36,192,85999,128,0,86083:0:0:0:0:
475,192,85999,1,0,0:0:0:0:
329,192,86166,1,0,0:0:0:100:syle_c3_004.ogg
475,192,86166,1,0,0:0:0:100:tp1_32.ogg
36,192,86166,128,0,86666:0:0:0:0:
182,192,86166,1,0,0:0:0:0:
256,192,86249,1,0,0:0:0:0:
109,192,86333,1,0,0:0:0:100:ride.ogg
329,192,86333,1,0,0:0:0:100:bd.ogg
475,192,86333,1,0,0:0:0:0:
402,192,86333,1,0,0:0:0:0:
256,192,86416,1,0,0:0:0:100:syle_c3_006.ogg
402,192,86499,1,0,0:0:0:0:
109,192,86499,1,0,0:0:0:0:
329,192,86499,128,0,86583:0:0:0:0:
182,192,86499,1,0,0:0:0:0:
256,192,86666,1,0,0:0:0:100:ride.ogg
402,192,86666,1,0,0:0:0:100:bd.ogg
329,192,86666,128,0,87666:0:0:0:100:tp1_37.ogg
475,192,86666,1,0,0:0:0:100:syle_c3_008.ogg
109,192,86666,1,0,0:0:0:0:
182,192,86749,1,0,0:0:0:0:
402,192,86833,1,0,0:0:0:100:syle_c3_010.ogg
36,192,86833,1,0,0:0:0:0:
109,192,86833,1,0,0:0:0:0:
256,192,86916,1,0,0:0:0:100:syle_c3_011.ogg
182,192,86999,1,0,0:0:0:0:
402,192,86999,1,0,0:0:0:0:
475,192,86999,1,0,0:0:0:0:
36,192,86999,1,0,0:0:0:0:
109,192,87166,1,0,0:0:0:100:syle_c3_013.ogg
256,192,87249,1,0,0:0:0:0:
402,192,87333,1,0,0:0:0:100:ride.ogg
36,192,87333,1,0,0:0:0:100:bd.ogg
182,192,87333,128,0,87666:0:0:0:100:syle_c3_015.ogg
475,192,87333,1,0,0:0:0:0:
109,192,87333,1,0,0:0:0:0:
256,192,87416,1,0,0:0:0:100:syle_c3_016.ogg
402,192,87499,1,0,0:0:0:0:
109,192,87499,1,0,0:0:0:0:
109,192,87666,1,0,0:0:0:100:ride.ogg
402,192,87666,1,0,0:0:0:100:bd_8c.ogg
256,192,87666,1,0,0:0:0:100:tp1_26.ogg
475,192,87666,1,0,0:0:0:100:tp1_30.ogg
36,192,87666,1,0,0:0:0:0:
329,192,87833,1,0,0:0:0:100:bd_8c.ogg
475,192,87833,1,0,0:0:0:100:tp1_28.ogg
36,192,87833,1,0,0:0:0:100:tp1_31.ogg
182,192,87833,1,0,0:0:0:0:
402,192,87999,1,0,0:0:0:0:
475,192,87999,1,0,0:0:0:0:
36,192,87999,1,0,0:0:0:0:
109,192,87999,1,0,0:0:0:0:
256,192,88083,1,0,0:0:0:100:syle_c3_023.ogg
329,192,88166,1,0,0:0:0:100:bd_8c.ogg
475,192,88166,1,0,0:0:0:100:syle_c3_024.ogg
36,192,88166,1,0,0:0:0:100:tp1_31.ogg
182,192,88166,1,0,0:0:0:100:tp1_33.ogg
256,192,88249,1,0,0:0:0:0:
109,192,88333,1,0,0:0:0:100:ride.ogg
402,192,88333,1,0,0:0:0:100:bd.ogg
256,192,88333,128,0,88666:0:0:0:100:tp1_39.ogg
36,192,88333,1,0,0:0:0:100:syle_c4_000.ogg
475,192,88333,1,0,0:0:0:100:tp1_43.ogg
329,192,88333,1,0,0:0:0:0:
182,192,88499,1,0,0:0:0:0:
475,192,88499,1,0,0:0:0:0:
329,192,88499,1,0,0:0:0:0:
109,192,88583,1,0,0:0:0:100:syle_c4_002.ogg
182,192,88666,1,0,0:0:0:100:ride.ogg
402,192,88666,1,0,0:0:0:100:bd.ogg
329,192,88666,1,0,0:0:0:100:syle_c4_003.ogg
475,192,88666,1,0,0:0:0:0:
36,192,88666,1,0,0:0:0:0:
109,192,88833,1,0,0:0:0:100:syle_c4_004.ogg
256,192,88833,128,0,89166:0:0:0:100:tp1_39.ogg
402,192,88833,1,0,0:0:0:100:tp1_43.ogg
182,192,88833,1,0,0:0:0:0:
329,192,88916,1,0,0:0:0:100:syle_c4_005.ogg
475,192,88999,1,0,0:0:0:0:
402,192,88999,1,0,0:0:0:0:
36,192,88999,1,0,0:0:0:0:
182,192,88999,1,0,0:0:0:0:
329,192,89083,1,0,0:0:0:100:syle_c4_006.ogg
402,192,89166,1,0,0:0:0:100:tp1_44.ogg
36,192,89166,1,0,0:0:0:100:tp1_40.ogg
475,192,89166,128,0,89499:0:0:0:100:syle_c4_007.ogg
109,192,89166,1,0,0:0:0:0:
36,192,89333,1,0,0:0:0:100:ride.ogg
182,192,89333,1,0,0:0:0:100:bd.ogg
329,192,89333,1,0,0:0:0:100:syle_c4_008.ogg
256,192,89416,1,0,0:0:0:100:syle_c4_009.ogg
329,192,89499,1,0,0:0:0:0:
402,192,89499,1,0,0:0:0:0:
182,192,89499,128,0,89999:0:0:0:0:
36,192,89499,1,0,0:0:0:0:
109,192,89583,1,0,0:0:0:100:syle_c4_011.ogg
475,192,89666,1,0,0:0:0:100:ride.ogg
36,192,89666,1,0,0:0:0:100:bd.ogg
256,192,89666,1,0,0:0:0:100:syle_c4_012.ogg
329,192,89666,1,0,0:0:0:0:
36,192,89833,1,0,0:0:0:100:roop_b_06.ogg
402,192,89833,1,0,0:0:0:100:syle_c4_013.ogg
475,192,89833,1,0,0:0:0:0:
329,192,89916,1,0,0:0:0:100:syle_c4_014.ogg
256,192,89916,1,0,0:0:0:0:
475,192,89999,1,0,0:0:0:0:
402,192,89999,128,0,90333:0:0:0:0:
36,192,89999,1,0,0:0:0:0:
109,192,89999,1,0,0:0:0:0:
182,192,90083,1,0,0:0:0:100:syle_c4_015.ogg
256,192,90083,1,0,0:0:0:0:
475,192,90166,1,0,0:0:0:100:roop_b_01.ogg
36,192,90166,1,0,0:0:0:100:syle_c4_016.ogg
109,192,90166,1,0,0:0:0:0:
256,192,90249,1,0,0:0:0:0:
329,192,90333,1,0,0:0:0:100:ride.ogg
475,192,90333,1,0,0:0:0:100:bd.ogg
36,192,90333,1,0,0:0:0:100:tp1_40.ogg
182,192,90333,1,0,0:0:0:100:syle_c4_018.ogg
402,192,90416,1,0,0:0:0:100:syle_c4_019.ogg
256,192,90416,1,0,0:0:0:0:
329,192,90499,1,0,0:0:0:0:
182,192,90499,1,0,0:0:0:0:
109,192,90583,1,0,0:0:0:100:syle_c4_021.ogg
256,192,90583,1,0,0:0:0:0:
402,192,90666,1,0,0:0:0:100:ride.ogg
475,192,90666,1,0,0:0:0:100:bd_8c.ogg
329,192,90666,128,0,90999:0:0:0:100:tp1_39.ogg
36,192,90666,1,0,0:0:0:100:syle_c4_022.ogg
182,192,90666,1,0,0:0:0:100:tp1_41.ogg
182,192,90833,1,0,0:0:0:100:bd_8c.ogg
36,192,90833,1,0,0:0:0:100:roop_b_06.ogg
475,192,90999,1,0,0:0:0:0:
402,192,90999,1,0,0:0:0:0:
182,192,90999,1,0,0:0:0:0:
256,192,90999,128,0,91333:0:0:0:0:
36,192,90999,1,0,0:0:0:0:
329,192,91249,1,0,0:0:0:0:
475,192,91249,1,0,0:0:0:0:
182,192,91333,1,0,0:0:0:100:cym_8c.ogg
36,192,91333,1,0,0:0:0:100:bd_8c.ogg
402,192,91333,128,0,91499:0:0:0:100:tp1_32.ogg
36,192,91499,5,0,0:0:0:0:
329,192,91499,1,0,0:0:0:0:
475,192,91499,128,0,91833:0:0:0:0:
182,192,91499,1,0,0:0:0:0:
402,192,91749,1,0,0:0:0:0:
256,192,91833,1,0,0:0:0:100:cym_8c.ogg
329,192,91833,128,0,92166:0:0:0:100:bd.ogg
36,192,91833,1,0,0:0:0:100:tp1_40.ogg
109,192,91833,1,0,0:0:0:0:
475,192,92166,1,0,0:0:0:100:cym.ogg
182,192,92166,1,0,0:0:0:100:bd_8c.ogg
36,192,92166,1,0,0:0:0:100:tp1_34.ogg
256,192,92166,1,0,0:0:0:100:tp1_30.ogg
402,192,92166,128,0,92583:0:0:0:100:syle_c5_010.ogg
36,192,92333,1,0,0:0:0:100:bd_8c.ogg
36,192,92499,1,0,0:0:0:0:
329,192,92583,1,0,0:0:0:100:syle_c5_014.ogg
475,192,92583,1,0,0:0:0:0:
256,192,92666,128,0,92999:0:0:0:100:cym_8c.ogg
182,192,92666,1,0,0:0:0:100:bd_8c.ogg
36,192,92666,1,0,0:0:0:100:tp1_37.ogg
36,192,92833,1,0,0:0:0:100:bd_8c.ogg
475,192,92999,128,0,93333:0:0:0:0:
329,192,92999,1,0,0:0:0:0:
36,192,92999,1,0,0:0:0:0:
182,192,93083,1,0,0:0:0:100:bd_16c.ogg
36,192,93166,1,0,0:0:0:100:bd_16c.ogg
182,192,93249,1,0,0:0:0:0:
402,192,93333,128,0,93666:0:0:0:100:cym_8c.ogg
329,192,93333,1,0,0:0:0:100:bd_16c.ogg
36,192,93333,1,0,0:0:0:100:syle_c5_020.ogg
